datetime,aqi,co,no2,o3,so2,pm2_5,pm10,nh3
2025-12-20 13:00:00,5,491.03,0.76,132.01,4.78,151.3,217.81,0.0
2025-12-20 14:00:00,5,494.38,0.67,134.38,4.61,153.88,219.87,0.0
2025-12-20 15:00:00,5,483.93,0.64,136.69,4.48,153.7,218.7,0.0
2025-12-20 16:00:00,5,472.23,0.67,138.14,4.35,152.17,215.23,0.0
2025-12-20 17:00:00,5,461.14,0.73,138.11,4.2,150.29,211.32,0.0
2025-12-20 18:00:00,5,456.5,0.73,138.3,4.09,149.12,208.45,0.0
2025-12-20 19:00:00,5,457.49,0.62,138.58,4.01,148.26,205.86,0.0
2025-12-20 20:00:00,5,454.45,0.53,138.41,3.88,146.3,201.51,0.0
2025-12-20 21:00:00,5,449.11,0.48,137.67,3.71,143.87,196.44,0.0
2025-12-20 22:00:00,5,447.66,0.45,136.98,3.56,142.45,192.87,0.0
2025-12-20 23:00:00,5,440.51,0.42,136.02,3.35,140.31,188.2,0.0
2025-12-21 00:00:00,5,421.87,0.38,134.38,3.03,136.16,180.42,0.0
2025-12-21 01:00:00,5,401.38,0.34,132.77,2.67,132.42,173.55,0.0
2025-12-21 02:00:00,5,383.74,0.3,131.06,2.33,129.92,168.82,0.0
2025-12-21 03:00:00,5,366.57,0.25,129.15,1.97,127.19,163.81,0.0
2025-12-21 04:00:00,5,351.54,0.21,127.23,1.63,124.0,158.38,0.0
2025-12-21 05:00:00,5,341.86,0.17,125.22,1.36,120.81,153.26,0.0
2025-12-21 06:00:00,5,330.99,0.14,123.61,1.11,114.86,144.26,0.0
2025-12-21 07:00:00,5,318.28,0.12,121.47,0.87,103.87,128.59,0.0
2025-12-21 08:00:00,5,304.32,0.11,118.21,0.66,89.74,109.58,0.0
2025-12-21 09:00:00,4,285.92,0.12,114.25,0.5,73.57,88.7,0.0
2025-12-21 10:00:00,4,267.97,0.11,110.08,0.38,58.86,70.35,0.0
2025-12-21 11:00:00,3,250.26,0.11,105.73,0.29,46.54,55.41,0.0
2025-12-21 12:00:00,3,229.86,0.1,101.01,0.22,35.11,41.89,0.0
2025-12-21 13:00:00,3,208.14,0.1,96.55,0.17,25.5,30.95,0.0
2025-12-21 14:00:00,2,187.41,0.11,93.19,0.15,18.03,22.89,0.0
2025-12-21 15:00:00,2,167.63,0.14,91.65,0.15,12.14,17.03,0.0
2025-12-21 16:00:00,2,150.45,0.18,91.44,0.15,8.02,13.44,0.0
2025-12-21 17:00:00,2,138.68,0.23,92.54,0.17,5.78,12.15,0.0
2025-12-21 18:00:00,2,131.62,0.29,94.15,0.2,4.85,12.32,0.0
2025-12-21 19:00:00,2,128.04,0.29,95.85,0.22,4.62,13.13,0.0
2025-12-21 20:00:00,2,126.16,0.28,97.38,0.25,4.65,14.04,0.0
2025-12-21 21:00:00,2,125.03,0.27,98.58,0.27,4.73,14.75,0.0
2025-12-21 22:00:00,3,124.32,0.27,100.15,0.3,4.84,15.5,0.0
2025-12-21 23:00:00,3,123.55,0.27,101.91,0.34,4.97,16.28,0.0
2025-12-22 00:00:00,3,123.04,0.27,103.84,0.39,5.11,17.06,0.0
2025-12-22 01:00:00,3,122.88,0.28,105.53,0.43,5.25,17.78,0.0
2025-12-22 02:00:00,3,122.71,0.28,106.94,0.45,5.32,18.23,0.0
2025-12-22 03:00:00,3,122.75,0.27,107.76,0.46,5.28,18.33,0.0
2025-12-22 04:00:00,3,123.39,0.27,108.31,0.46,5.15,18.1,0.0
2025-12-22 05:00:00,3,124.54,0.27,108.32,0.43,5.01,17.81,0.0
2025-12-22 06:00:00,3,126.32,0.26,107.86,0.4,4.89,17.57,0.0
2025-12-22 07:00:00,3,128.71,0.26,107.16,0.35,4.85,17.52,0.0
2025-12-22 08:00:00,3,131.11,0.29,106.3,0.31,4.89,17.78,0.0
2025-12-22 09:00:00,3,132.38,0.32,105.24,0.29,4.95,18.06,0.0
2025-12-22 10:00:00,3,133.91,0.32,104.88,0.32,5.09,18.45,0.01
2025-12-22 11:00:00,3,136.27,0.33,105.24,0.5,5.36,19.1,0.03
2025-12-22 12:00:00,3,138.98,0.35,106.0,0.84,5.82,19.99,0.06
2025-12-22 13:00:00,3,142.14,0.36,107.73,1.33,6.63,21.35,0.08
2025-12-22 14:00:00,3,146.62,0.39,110.63,2.05,7.94,23.3,0.08
2025-12-22 15:00:00,3,150.23,0.4,113.74,2.66,9.4,25.51,0.07
2025-12-22 16:00:00,3,153.11,0.43,116.36,3.07,10.68,27.56,0.06
2025-12-22 17:00:00,3,155.45,0.52,117.94,3.38,11.6,29.02,0.05
2025-12-22 18:00:00,3,157.62,0.61,119.18,3.62,12.25,30.11,0.04
2025-12-22 19:00:00,3,159.26,0.55,119.4,3.63,12.73,31.2,0.03
2025-12-22 20:00:00,3,159.28,0.47,118.81,3.4,12.95,31.92,0.03
2025-12-22 21:00:00,3,158.16,0.42,117.91,3.11,12.95,32.05,0.02
2025-12-22 22:00:00,3,157.44,0.39,117.06,2.92,13.08,32.48,0.01
2025-12-22 23:00:00,3,157.02,0.4,116.05,2.83,13.32,33.39,0.01
2025-12-23 00:00:00,3,161.28,0.55,114.59,3.03,13.85,34.96,0.04
2025-12-23 01:00:00,3,179.5,1.01,112.97,3.77,15.65,38.88,0.12
2025-12-23 02:00:00,3,225.76,1.77,110.31,5.64,21.21,49.65,0.22
2025-12-23 03:00:00,3,291.53,2.38,107.4,8.82,34.43,72.81,0.19
2025-12-23 04:00:00,4,376.92,2.82,104.23,10.65,54.28,105.51,0.11
2025-12-23 05:00:00,5,461.75,2.91,101.89,11.55,79.49,143.95,0.01
2025-12-23 06:00:00,5,525.07,2.65,101.69,11.64,104.85,179.6,0.0
2025-12-23 07:00:00,5,562.24,2.27,103.45,11.06,124.64,204.53,0.0
2025-12-23 08:00:00,5,580.22,2.07,106.44,10.26,137.28,218.7,0.0
2025-12-23 09:00:00,5,584.6,2.35,110.16,9.52,142.67,223.4,0.0
2025-12-23 10:00:00,5,584.33,2.52,115.77,9.27,143.24,223.21,0.0
2025-12-23 11:00:00,5,575.9,2.52,123.97,9.54,139.73,218.45,0.0
2025-12-23 12:00:00,5,522.92,2.17,131.0,9.59,123.66,194.28,0.0
2025-12-23 13:00:00,5,476.31,1.67,136.91,9.5,110.9,174.21,0.0
2025-12-23 14:00:00,5,438.57,1.33,140.39,9.32,101.2,158.16,0.0
2025-12-23 15:00:00,5,395.97,1.14,141.02,8.76,89.46,139.26,0.0
2025-12-23 16:00:00,5,364.74,1.16,139.67,8.3,79.79,124.16,0.0
2025-12-23 17:00:00,4,351.2,1.39,138.99,8.39,74.54,116.37,0.0
2025-12-23 18:00:00,4,346.65,1.67,138.32,8.85,71.52,112.37,0.0
2025-12-23 19:00:00,4,346.32,1.72,136.76,9.53,69.47,110.07,0.0
2025-12-23 20:00:00,4,349.67,1.79,134.78,10.34,68.36,109.52,0.0
2025-12-23 21:00:00,4,358.82,1.95,132.8,11.17,68.4,110.99,0.0
2025-12-23 22:00:00,4,370.33,2.07,130.54,11.82,69.2,114.09,0.0
2025-12-23 23:00:00,4,382.2,2.13,127.97,12.21,69.93,117.31,0.03
2025-12-24 00:00:00,4,390.82,2.12,125.17,12.35,70.28,119.9,0.05
2025-12-24 01:00:00,4,396.18,2.09,122.14,12.37,69.91,121.34,0.07
2025-12-24 02:00:00,4,393.45,2.01,118.95,12.18,68.2,120.07,0.08
2025-12-24 03:00:00,4,380.42,1.88,116.07,11.75,64.64,115.11,0.07
2025-12-24 04:00:00,4,361.73,1.74,113.84,11.17,60.07,108.09,0.06
2025-12-24 05:00:00,4,340.52,1.61,112.07,10.53,55.13,100.41,0.06
2025-12-24 06:00:00,4,318.89,1.51,110.74,9.96,50.04,92.69,0.06
2025-12-24 07:00:00,3,298.2,1.43,109.65,9.5,45.01,85.42,0.07
2025-12-24 08:00:00,3,279.8,1.51,109.15,9.06,40.62,79.29,0.08
2025-12-24 09:00:00,3,266.55,1.82,109.18,8.72,37.68,75.71,0.09
2025-12-24 10:00:00,3,263.48,1.8,111.38,8.54,37.42,76.73,0.12
2025-12-24 11:00:00,3,267.78,1.61,115.76,8.38,39.65,81.39,0.13
2025-12-24 12:00:00,3,274.79,1.29,121.18,8.16,43.47,87.61,0.1
2025-12-24 13:00:00,3,282.58,1.01,126.34,7.95,47.95,94.16,0.06
2025-12-24 14:00:00,4,291.73,0.84,130.66,7.7,52.55,100.41,0.02
2025-12-24 15:00:00,4,297.51,0.77,133.67,7.46,55.98,104.13,0.0
2025-12-24 16:00:00,4,298.19,0.79,135.42,7.28,57.57,104.76,0.0
2025-12-24 17:00:00,4,297.63,0.9,135.89,7.23,57.94,103.79,0.0
2025-12-24 18:00:00,4,296.88,1.0,136.15,7.39,57.41,101.64,0.0
2025-12-24 19:00:00,4,294.75,0.92,136.31,7.73,56.2,98.78,0.0
2025-12-24 20:00:00,4,291.79,0.84,136.22,8.01,54.63,95.38,0.0
2025-12-24 21:00:00,4,289.05,0.78,135.96,8.17,53.29,92.49,0.0
2025-12-24 22:00:00,4,286.7,0.73,135.24,8.23,52.35,90.26,0.0
2025-12-24 23:00:00,4,284.65,0.71,134.56,8.33,51.5,88.5,0.0
2025-12-25 00:00:00,4,282.97,0.69,133.69,8.41,50.86,87.1,0.0
2025-12-25 01:00:00,3,279.94,0.67,132.26,8.48,49.99,85.26,0.0
2025-12-25 02:00:00,3,277.14,0.68,131.19,8.67,48.51,82.84,0.0
2025-12-25 03:00:00,3,269.42,0.63,130.33,8.58,46.19,79.03,0.0
2025-12-25 04:00:00,3,261.54,0.59,129.23,8.34,43.63,74.83,0.0
2025-12-25 05:00:00,3,255.63,0.58,128.14,8.05,41.33,71.13,0.0
2025-12-25 06:00:00,3,253.77,0.64,126.76,7.88,39.68,68.55,0.01
2025-12-25 07:00:00,3,259.74,0.8,125.01,8.12,39.15,68.05,0.05
2025-12-25 08:00:00,3,271.21,1.06,123.91,8.71,39.66,69.59,0.11
2025-12-25 09:00:00,3,291.59,1.57,122.54,9.61,41.79,74.23,0.18
2025-12-25 10:00:00,3,310.01,1.75,122.92,10.03,44.68,79.67,0.21
2025-12-25 11:00:00,3,321.14,1.6,125.31,9.87,47.65,84.29,0.19
2025-12-25 12:00:00,3,319.84,1.2,128.85,9.31,49.79,86.46,0.1
2025-12-25 13:00:00,4,317.67,0.86,131.97,8.75,51.87,88.34,0.01
2025-12-25 14:00:00,4,317.94,0.71,134.11,8.3,54.19,90.89,0.0
2025-12-25 15:00:00,4,314.79,0.65,135.73,7.87,55.27,91.32,0.0
2025-12-25 16:00:00,4,307.1,0.66,135.91,7.33,54.67,89.08,0.0
2025-12-25 17:00:00,4,298.81,0.71,135.02,6.77,53.38,86.14,0.0
2025-12-25 18:00:00,4,292.1,0.7,133.85,6.29,52.02,83.44,0.0
2025-12-25 19:00:00,4,284.19,0.59,132.69,5.8,50.3,80.24,0.0
2025-12-25 20:00:00,3,273.82,0.5,131.0,5.28,47.91,76.0,0.0
2025-12-25 21:00:00,3,263.18,0.44,129.1,4.8,45.57,71.85,0.0
2025-12-25 22:00:00,3,252.03,0.4,127.27,4.32,43.12,67.56,0.0
2025-12-25 23:00:00,3,238.01,0.36,124.82,3.77,39.93,62.28,0.0
2025-12-26 00:00:00,3,222.78,0.31,122.19,3.22,36.6,56.91,0.0
2025-12-26 01:00:00,3,209.69,0.28,119.66,2.78,33.82,52.47,0.0
2025-12-26 02:00:00,3,199.0,0.25,117.58,2.42,31.52,48.9,0.0
2025-12-26 03:00:00,3,188.49,0.22,115.03,2.08,29.21,45.46,0.0
2025-12-26 04:00:00,3,178.44,0.19,112.53,1.76,26.93,42.32,0.0
2025-12-26 05:00:00,3,170.18,0.17,110.26,1.5,24.98,39.79,0.0
2025-12-26 06:00:00,3,162.99,0.15,108.29,1.27,23.25,37.7,0.0
2025-12-26 07:00:00,3,156.64,0.13,106.43,1.07,21.68,35.88,0.0
2025-12-26 08:00:00,3,150.96,0.13,104.9,0.89,20.29,34.26,0.0
2025-12-26 09:00:00,3,146.61,0.14,103.42,0.77,19.28,32.93,0.0
2025-12-26 10:00:00,3,144.6,0.15,102.5,0.72,18.81,32.09,0.0
2025-12-26 11:00:00,3,145.65,0.18,101.89,0.78,18.68,31.8,0.0
2025-12-26 12:00:00,3,145.98,0.18,101.65,0.88,18.73,31.67,0.0
2025-12-26 13:00:00,3,146.39,0.16,101.64,0.99,18.98,31.71,0.0
2025-12-26 14:00:00,3,149.52,0.16,102.33,1.2,19.65,32.2,0.0
2025-12-26 15:00:00,3,151.85,0.17,103.4,1.38,20.35,32.73,0.0
2025-12-26 16:00:00,3,151.88,0.19,103.41,1.42,20.59,32.75,0.0
2025-12-26 17:00:00,3,151.34,0.22,103.29,1.42,20.63,32.57,0.0
2025-12-26 18:00:00,3,151.25,0.24,103.34,1.42,20.7,32.47,0.0
2025-12-26 19:00:00,3,150.93,0.22,103.24,1.39,20.74,32.34,0.0
2025-12-26 20:00:00,3,149.54,0.19,102.9,1.31,20.64,32.1,0.0
2025-12-26 21:00:00,3,148.19,0.18,102.68,1.26,20.57,31.84,0.0
2025-12-26 22:00:00,3,146.82,0.17,102.47,1.2,20.41,31.42,0.0
2025-12-26 23:00:00,3,144.55,0.16,101.91,1.13,20.1,30.83,0.0
2025-12-27 00:00:00,3,142.4,0.15,101.5,1.08,19.86,30.31,0.0
2025-12-27 01:00:00,3,141.79,0.15,101.64,1.13,20.0,30.25,0.0
2025-12-27 02:00:00,3,144.16,0.18,102.34,1.32,20.5,30.77,0.0
2025-12-27 03:00:00,3,149.26,0.24,103.26,1.79,21.34,31.96,0.0
2025-12-27 04:00:00,3,160.12,0.39,104.6,2.83,23.01,34.77,0.0
2025-12-27 05:00:00,3,179.88,0.64,106.61,4.66,26.2,40.56,0.0
2025-12-27 06:00:00,3,207.73,0.88,109.11,7.03,31.26,50.3,0.0
2025-12-27 07:00:00,3,234.31,1.01,111.58,9.01,37.01,61.65,0.0
2025-12-27 08:00:00,3,255.9,1.12,113.6,10.22,42.39,72.25,0.0
2025-12-27 09:00:00,3,275.59,1.45,115.26,10.95,47.88,82.86,0.0
2025-12-27 10:00:00,4,293.41,1.53,118.28,11.26,53.64,93.48,0.0
2025-12-27 11:00:00,4,306.21,1.39,122.23,11.15,58.96,102.59,0.0
2025-12-27 12:00:00,4,311.42,1.11,126.69,10.75,62.93,108.43,0.0
2025-12-27 13:00:00,4,313.45,0.88,130.59,10.28,66.14,112.75,0.0
2025-12-27 14:00:00,4,314.17,0.76,133.57,9.79,68.75,116.15,0.0
2025-12-27 15:00:00,4,311.93,0.73,136.19,9.42,70.31,117.87,0.0
2025-12-27 16:00:00,4,308.76,0.76,137.85,9.17,70.93,118.3,0.0
2025-12-27 17:00:00,4,306.07,0.83,138.74,8.97,71.27,118.52,0.0
2025-12-27 18:00:00,4,304.81,0.86,139.22,8.84,71.71,119.13,0.0
2025-12-27 19:00:00,4,303.17,0.75,139.65,8.76,71.92,119.39,0.0
2025-12-27 20:00:00,4,301.3,0.68,139.67,8.72,72.06,119.48,0.0
2025-12-27 21:00:00,4,299.28,0.63,139.67,8.63,72.02,119.41,0.0
2025-12-27 22:00:00,4,295.91,0.61,139.51,8.55,71.82,119.03,0.0
2025-12-27 23:00:00,4,292.19,0.59,139.34,8.56,71.43,118.38,0.0
2025-12-28 00:00:00,4,288.69,0.59,139.17,8.65,70.93,117.53,0.0
2025-12-28 01:00:00,4,286.47,0.63,138.57,8.9,70.29,116.56,0.0
2025-12-28 02:00:00,4,288.67,0.78,137.62,9.6,69.7,116.03,0.0
2025-12-28 03:00:00,4,295.06,0.97,136.83,10.64,69.34,116.47,0.01
2025-12-28 04:00:00,4,306.58,1.18,135.48,11.85,69.46,119.03,0.01
2025-12-28 05:00:00,4,321.21,1.36,133.62,13.09,70.35,124.78,0.01
2025-12-28 06:00:00,4,335.32,1.47,131.96,14.07,72.02,134.09,0.0
2025-12-28 07:00:00,4,346.57,1.48,129.71,14.61,74.05,144.96,0.01
2025-12-28 08:00:00,5,354.12,1.53,127.67,14.73,76.12,155.51,0.02
2025-12-28 09:00:00,5,361.74,1.92,125.4,14.48,78.8,168.2,0.04
2025-12-28 10:00:00,5,368.59,2.02,124.01,13.87,82.2,181.96,0.1
2025-12-28 11:00:00,5,370.67,1.84,126.21,13.0,85.55,191.92,0.12
2025-12-28 12:00:00,5,365.97,1.47,130.14,11.96,88.1,196.13,0.12
2025-12-28 13:00:00,5,361.06,1.16,133.9,10.98,90.45,198.33,0.1
2025-12-28 14:00:00,5,356.04,1.0,137.09,10.11,92.38,198.85,0.1
2025-12-28 15:00:00,5,350.77,0.98,140.11,9.55,93.51,197.59,0.09
2025-12-28 16:00:00,5,343.8,1.03,141.62,9.14,93.44,194.3,0.07
2025-12-28 17:00:00,5,336.83,1.14,142.01,8.76,92.68,189.75,0.04
2025-12-28 18:00:00,5,328.8,1.2,141.48,8.44,91.57,184.63,0.0
2025-12-28 19:00:00,5,320.76,1.01,140.84,8.12,90.23,178.97,0.0
2025-12-28 20:00:00,5,312.36,0.8,140.2,7.7,88.86,173.04,0.0
2025-12-28 21:00:00,5,305.11,0.68,139.5,7.21,87.6,167.12,0.0
2025-12-28 22:00:00,5,301.52,0.62,139.23,7.06,86.95,163.14,0.0
2025-12-28 23:00:00,5,299.0,0.59,139.17,7.06,86.61,159.95,0.0
2025-12-29 00:00:00,5,297.32,0.56,139.37,7.1,86.4,157.5,0.0
2025-12-29 01:00:00,5,296.72,0.55,139.53,7.24,86.27,155.64,0.0
2025-12-29 02:00:00,5,298.98,0.59,139.58,7.67,86.32,154.76,0.0
2025-12-29 03:00:00,5,297.79,0.64,139.37,8.3,85.37,150.8,0.0
2025-12-29 04:00:00,5,299.32,0.72,138.65,9.0,84.54,147.68,0.01
2025-12-29 05:00:00,5,306.94,0.85,138.08,10.14,84.51,147.5,0.0
2025-12-29 06:00:00,5,320.14,1.02,136.79,11.6,85.02,149.14,0.01
2025-12-29 07:00:00,5,336.32,1.18,135.45,13.08,86.0,152.65,0.02
2025-12-29 08:00:00,5,351.93,1.37,133.95,14.25,87.53,158.25,0.01
2025-12-29 09:00:00,5,366.91,1.8,132.23,14.85,89.49,165.3,0.0
2025-12-29 10:00:00,5,376.37,1.82,132.13,14.62,91.63,171.57,0.0
2025-12-29 11:00:00,5,380.22,1.56,133.76,13.7,93.86,175.96,0.0
2025-12-29 12:00:00,5,378.94,1.21,136.14,12.39,95.82,177.9,0.0
2025-12-29 13:00:00,5,379.59,0.95,138.13,11.11,98.35,180.11,0.0
2025-12-29 14:00:00,5,378.79,0.8,139.08,9.99,100.47,181.27,0.0
2025-12-29 15:00:00,5,374.11,0.74,140.21,9.09,101.49,180.08,0.0
2025-12-29 16:00:00,5,365.05,0.74,140.22,8.34,100.68,175.49,0.0
2025-12-29 17:00:00,5,354.1,0.76,139.47,7.7,98.91,169.44,0.0
2025-12-29 18:00:00,5,345.57,0.74,139.07,7.2,97.33,164.12,0.0
2025-12-29 19:00:00,5,335.38,0.61,138.58,6.81,95.31,158.42,0.0
2025-12-29 20:00:00,5,324.47,0.52,138.45,6.51,92.92,151.96,0.0
2025-12-29 21:00:00,5,309.84,0.45,138.5,6.36,89.37,143.15,0.0
2025-12-29 22:00:00,5,299.7,0.4,138.03,6.04,86.64,136.37,0.0
2025-12-29 23:00:00,5,291.7,0.37,137.41,5.65,84.31,131.42,0.0
2025-12-30 00:00:00,5,283.32,0.34,136.67,5.19,81.69,126.38,0.0
2025-12-30 01:00:00,5,274.66,0.31,135.4,4.7,79.29,121.73,0.0
2025-12-30 02:00:00,5,267.91,0.28,134.44,4.26,77.47,118.11,0.0
2025-12-30 03:00:00,5,263.02,0.26,133.56,3.83,75.92,114.67,0.0
2025-12-30 04:00:00,4,258.3,0.24,132.52,3.4,74.08,110.6,0.0
2025-12-30 05:00:00,4,254.01,0.22,131.72,2.97,72.04,106.07,0.0
2025-12-30 06:00:00,4,250.7,0.2,131.15,2.65,70.24,102.09,0.0
2025-12-30 07:00:00,4,249.09,0.19,130.3,2.42,68.86,98.97,0.0
2025-12-30 08:00:00,4,247.79,0.2,129.5,2.23,67.72,96.45,0.0
2025-12-30 09:00:00,4,246.48,0.24,129.22,2.13,66.38,93.79,0.0
2025-12-30 10:00:00,4,243.87,0.23,128.72,1.93,64.39,89.83,0.0
2025-12-30 11:00:00,4,238.16,0.19,128.06,1.66,61.55,84.47,0.0
2025-12-30 12:00:00,4,229.91,0.14,126.7,1.33,57.31,77.0,0.0
2025-12-30 13:00:00,4,221.41,0.11,124.75,1.04,52.45,69.06,0.0
2025-12-30 14:00:00,3,214.12,0.09,122.35,0.85,47.58,61.58,0.0
2025-12-30 15:00:00,3,207.45,0.09,120.33,0.7,42.82,54.58,0.0
2025-12-30 16:00:00,3,199.68,0.09,117.87,0.59,38.47,48.42,0.0
2025-12-30 17:00:00,3,190.92,0.09,114.96,0.51,35.07,43.87,0.0
2025-12-30 18:00:00,3,181.76,0.1,112.28,0.46,32.6,40.75,0.0
2025-12-30 19:00:00,3,171.38,0.09,109.05,0.41,30.64,38.54,0.0
2025-12-30 20:00:00,3,159.66,0.08,105.48,0.36,28.69,36.62,0.0
2025-12-30 21:00:00,3,148.86,0.07,101.89,0.32,26.53,34.66,0.0
2025-12-30 22:00:00,2,141.01,0.07,98.8,0.28,24.46,32.87,0.0
2025-12-30 23:00:00,2,136.57,0.07,96.07,0.26,22.19,30.79,0.0
2025-12-31 00:00:00,2,136.07,0.06,94.08,0.25,19.67,27.68,0.0
2025-12-31 01:00:00,2,139.71,0.06,92.45,0.23,17.01,23.73,0.0
2025-12-31 02:00:00,2,146.58,0.06,91.17,0.22,14.5,19.74,0.0
2025-12-31 03:00:00,2,154.06,0.05,89.53,0.22,12.54,16.33,0.0
2025-12-31 04:00:00,2,160.84,0.06,88.64,0.23,11.88,15.0,0.0
2025-12-31 05:00:00,2,163.58,0.08,88.88,0.26,11.82,15.02,0.0
2025-12-31 06:00:00,2,157.21,0.12,91.3,0.31,11.21,15.44,0.0
2025-12-31 07:00:00,2,145.18,0.18,95.18,0.39,10.01,16.36,0.0
2025-12-31 08:00:00,2,132.87,0.24,98.96,0.49,9.13,18.65,0.0
2025-12-31 09:00:00,3,123.25,0.31,102.64,0.6,8.83,22.94,0.0
2025-12-31 10:00:00,3,116.64,0.31,104.97,0.72,9.36,29.21,0.0
2025-12-31 11:00:00,3,112.98,0.28,105.73,0.82,10.19,35.09,0.0
2025-12-31 12:00:00,3,111.02,0.23,104.68,0.87,10.44,37.85,0.0
2025-12-31 13:00:00,3,110.06,0.19,102.88,0.85,9.9,36.46,0.0
2025-12-31 14:00:00,3,109.37,0.17,101.57,0.81,9.12,33.37,0.0
2025-12-31 15:00:00,3,109.83,0.17,101.46,0.79,8.7,31.27,0.0
2025-12-31 16:00:00,3,110.68,0.19,102.34,0.81,8.8,30.97,0.0
2025-12-31 17:00:00,3,111.74,0.22,103.74,0.85,9.11,31.55,0.0
2025-12-31 18:00:00,3,112.24,0.25,104.91,0.86,9.34,32.01,0.0
2025-12-31 19:00:00,3,112.6,0.24,105.73,0.84,9.4,31.99,0.0
2025-12-31 20:00:00,3,112.42,0.23,105.9,0.77,9.14,30.91,0.0
2025-12-31 21:00:00,3,112.03,0.21,104.87,0.66,8.67,29.15,0.0
2025-12-31 22:00:00,3,112.78,0.21,103.7,0.55,8.32,28.08,0.0
2025-12-31 23:00:00,3,114.95,0.21,102.71,0.47,8.47,29.41,0.0
2026-01-01 00:00:00,3,118.14,0.22,102.51,0.44,9.21,33.94,0.0
2026-01-01 01:00:00,3,121.5,0.25,102.9,0.45,10.42,41.76,0.0
2026-01-01 02:00:00,3,124.38,0.28,103.59,0.47,11.93,52.24,0.0
2026-01-01 03:00:00,3,126.95,0.31,104.77,0.46,13.5,63.68,0.0
2026-01-01 04:00:00,3,128.59,0.31,105.79,0.42,14.8,73.2,0.0
2026-01-01 05:00:00,3,129.81,0.32,106.42,0.42,15.55,78.68,0.0
2026-01-02 06:00:00,4,319.57,1.03,113.09,7.72,59.33,113.28,0.08
2026-01-02 07:00:00,4,319.8,1.0,112.05,7.35,59.51,114.03,0.05
2026-01-02 08:00:00,4,318.11,1.06,111.57,7.2,59.14,113.62,0.03
2026-01-02 09:00:00,4,311.75,1.36,111.42,7.13,57.79,111.48,0.01
2026-01-02 10:00:00,4,304.45,1.44,113.32,7.14,56.28,108.63,0.0
2026-01-02 11:00:00,4,296.77,1.36,117.27,7.17,55.29,106.05,0.0
2026-01-02 12:00:00,4,289.29,1.15,122.17,7.17,54.76,103.86,0.0
2026-01-02 13:00:00,4,284.19,0.93,127.16,7.15,54.97,102.79,0.0
2026-01-02 14:00:00,4,280.79,0.8,131.52,7.15,55.37,102.16,0.0
2026-01-02 15:00:00,4,279.71,0.77,135.89,7.24,55.82,101.75,0.0
2026-01-02 16:00:00,4,278.78,0.83,138.41,7.37,55.86,101.14,0.0
2026-01-02 17:00:00,4,277.62,0.97,140.01,7.51,55.32,99.88,0.0
2026-01-02 18:00:00,4,278.0,1.12,140.73,7.72,54.53,98.44,0.0
2026-01-02 19:00:00,4,278.61,1.06,141.35,8.0,53.8,97.19,0.01
2026-01-02 20:00:00,4,280.54,1.0,141.67,8.34,53.37,96.46,0.03
2026-01-02 21:00:00,4,283.07,1.0,141.67,8.67,52.98,95.86,0.05
2026-01-02 22:00:00,4,286.9,1.03,141.41,9.05,52.79,95.65,0.08
2026-01-02 23:00:00,4,292.65,1.07,141.15,9.47,53.11,96.51,0.12
2026-01-03 00:00:00,4,300.18,1.12,140.58,9.92,53.77,98.0,0.16
2026-01-03 01:00:00,4,310.57,1.21,139.78,10.38,54.75,100.31,0.25
2026-01-03 02:00:00,4,323.72,1.31,138.63,10.88,56.18,103.81,0.36
2026-01-03 03:00:00,4,336.93,1.35,137.62,11.37,58.03,107.87,0.47
2026-01-03 04:00:00,4,348.19,1.36,136.12,11.74,59.62,111.22,0.55
2026-01-03 05:00:00,4,356.69,1.35,134.36,12.05,60.82,113.74,0.6
2026-01-03 06:00:00,4,361.5,1.31,132.91,12.31,61.53,115.15,0.62
2026-01-03 07:00:00,4,361.79,1.21,131.36,12.41,61.84,115.6,0.58
2026-01-03 08:00:00,4,357.98,1.17,130.32,12.33,61.61,114.86,0.51
2026-01-03 09:00:00,4,350.64,1.34,129.07,11.99,60.3,112.34,0.42
2026-01-03 10:00:00,4,342.91,1.25,129.36,11.56,59.15,109.76,0.32
2026-01-03 11:00:00,4,335.3,1.03,131.72,10.99,58.95,107.89,0.2
2026-01-03 12:00:00,4,327.82,0.78,134.2,10.35,59.47,106.67,0.08
2026-01-03 13:00:00,4,322.23,0.61,135.86,9.69,60.35,105.96,0.01
2026-01-03 14:00:00,4,317.73,0.54,136.69,9.11,61.2,105.46,0.0
2026-01-03 15:00:00,4,314.56,0.52,137.49,8.54,62.09,105.18,0.0
2026-01-03 16:00:00,4,309.22,0.55,137.17,7.87,62.05,103.52,0.0
2026-01-03 17:00:00,4,302.51,0.59,135.89,7.16,61.09,100.66,0.0
2026-01-03 18:00:00,4,294.8,0.59,134.28,6.46,59.48,97.13,0.0
2026-01-03 19:00:00,4,285.19,0.5,132.08,5.69,56.96,92.3,0.0
2026-01-03 20:00:00,4,271.57,0.42,129.58,4.86,53.45,86.17,0.0
2026-01-03 21:00:00,3,258.13,0.36,127.36,4.13,49.58,79.79,0.0
2026-01-03 22:00:00,3,244.83,0.32,125.29,3.53,45.61,73.68,0.0
2026-01-03 23:00:00,3,231.23,0.29,123.14,2.99,41.47,67.6,0.0
2026-01-04 00:00:00,3,217.7,0.26,121.21,2.52,37.34,61.64,0.0
